SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
050,29,071,Missouri,Franklin County,4,1,6499,3379,3120,3201,2954,49,44,9,12,12,12,2,3,106,95,3304,3047,112,105,31,31,35,28,4,8,3278,3040,3114,2883,46,43,9,9,12,12,2,3,95,90,3208,2971,102,102,26,26,33,28,4,7,101,80,87,71,3,1,0,3,0,0,0,0,11,5,96,76,10,3,5,5,2,0,0,1
050,29,071,Missouri,Franklin County,4,2,6792,3472,3320,3340,3159,35,35,10,10,16,15,0,1,71,100,3410,3257,75,93,27,35,31,33,1,4,3377,3240,3254,3088,35,35,6,8,16,15,0,1,66,93,3319,3179,73,90,21,30,30,33,1,3,95,80,86,71,0,0,4,2,0,0,0,0,5,7,91,78,2,3,6,5,1,0,0,1
050,29,071,Missouri,Franklin County,4,3,7165,3699,3466,3569,3332,33,32,13,15,12,15,3,3,69,69,3638,3399,68,70,34,36,23,27,6,5,3633,3394,3510,3270,33,31,10,13,12,15,2,2,66,63,3576,3332,68,65,28,32,23,27,5,3,66,72,59,62,0,1,3,2,0,0,1,1,3,6,62,67,0,5,6,4,0,0,1,2
050,29,071,Missouri,Franklin County,4,4,6769,3524,3245,3379,3127,40,30,19,15,26,16,1,2,59,55,3438,3181,65,53,45,35,35,27,2,4,3464,3163,3329,3054,38,29,17,10,25,16,0,0,55,54,3384,3107,63,51,39,30,34,27,1,2,60,82,50,73,2,1,2,5,1,0,1,2,4,1,54,74,2,2,6,5,1,0,1,2
050,29,071,Missouri,Franklin County,4,5,6024,3049,2975,2934,2891,61,22,13,11,9,12,3,3,29,36,2963,2922,69,38,25,29,17,19,4,3,2989,2912,2877,2837,61,21,11,8,9,12,2,2,29,32,2906,2864,69,37,23,23,17,18,3,2,60,63,57,54,0,1,2,3,0,0,1,1,0,4,57,58,0,1,2,6,0,1,1,1
050,29,071,Missouri,Franklin County,4,6,6128,3093,3035,2998,2965,43,16,9,8,12,15,1,2,30,29,3027,2993,52,25,23,23,19,20,3,4,3022,2975,2929,2908,43,15,8,6,12,15,1,2,29,29,2957,2936,52,24,21,21,19,20,3,4,71,60,69,57,0,1,1,2,0,0,0,0,1,0,70,57,0,1,2,2,0,0,0,0
050,29,071,Missouri,Franklin County,4,7,5942,2992,2950,2895,2880,36,13,8,11,15,26,0,1,38,19,2930,2896,47,19,29,22,21,31,4,1,2944,2905,2854,2842,35,13,7,5,15,25,0,1,33,19,2885,2858,43,19,26,16,21,30,3,1,48,45,41,38,1,0,1,6,0,1,0,0,5,0,45,38,4,0,3,6,0,1,1,0
050,29,071,Missouri,Franklin County,4,8,5788,2881,2907,2820,2836,25,18,10,8,7,19,0,3,19,23,2838,2856,29,21,22,24,10,25,1,4,2841,2877,2782,2808,25,18,9,8,7,19,0,2,18,22,2799,2827,28,21,21,24,10,24,1,3,40,30,38,28,0,0,1,0,0,0,0,1,1,1,39,29,1,0,1,0,0,1,0,1
050,29,071,Missouri,Franklin County,4,9,6850,3380,3470,3301,3374,25,26,11,13,16,21,1,3,26,33,3326,3407,27,27,31,38,20,26,3,6,3345,3422,3271,3329,23,26,9,11,16,21,0,3,26,32,3296,3361,25,26,29,35,20,26,2,6,35,48,30,45,2,0,2,2,0,0,1,0,0,1,30,46,2,1,2,3,0,0,1,0
050,29,071,Missouri,Franklin County,4,10,7976,3993,3983,3882,3899,45,15,19,17,21,28,3,4,23,20,3903,3919,46,18,38,32,25,30,5,4,3943,3933,3838,3853,45,15,17,14,20,28,3,4,20,19,3856,3872,46,17,33,29,24,30,5,4,50,50,44,46,0,0,2,3,1,0,0,0,3,1,47,47,0,1,5,3,1,0,0,0
050,29,071,Missouri,Franklin County,4,11,8489,4288,4201,4205,4104,30,38,13,14,12,23,0,0,28,22,4232,4125,31,39,39,32,13,26,1,1,4251,4173,4169,4081,30,35,12,13,12,22,0,0,28,22,4196,4102,31,36,38,31,13,25,1,1,37,28,36,23,0,3,1,1,0,1,0,0,0,0,36,23,0,3,1,1,0,1,0,0
050,29,071,Missouri,Franklin County,4,12,7038,3481,3557,3408,3491,35,23,16,15,6,11,0,0,16,17,3423,3506,36,26,31,29,7,13,0,0,3453,3532,3382,3470,35,23,15,14,5,11,0,0,16,14,3397,3482,36,25,30,26,6,13,0,0,28,25,26,21,0,0,1,1,1,0,0,0,0,3,26,24,0,1,1,3,1,0,0,0
050,29,071,Missouri,Franklin County,4,13,5972,2889,3083,2834,3037,26,11,7,8,5,10,1,1,16,16,2849,3051,26,12,21,23,8,11,1,2,2872,3066,2818,3021,26,11,7,8,5,10,1,1,15,15,2832,3034,26,12,20,22,8,11,1,2,17,17,16,16,0,0,0,0,0,0,0,0,1,1,17,17,0,0,1,1,0,0,0,0
050,29,071,Missouri,Franklin County,4,14,4472,2173,2299,2129,2254,19,22,6,6,3,4,0,1,16,12,2145,2266,19,24,22,16,3,4,0,1,2167,2279,2123,2236,19,22,6,6,3,4,0,0,16,11,2139,2247,19,24,22,15,3,4,0,0,6,20,6,18,0,0,0,0,0,0,0,1,0,1,6,19,0,0,0,1,0,0,0,1
050,29,071,Missouri,Franklin County,4,15,3474,1591,1883,1562,1842,16,14,1,6,1,10,1,0,10,11,1571,1853,18,14,9,16,2,11,1,0,1582,1876,1555,1835,16,14,1,6,1,10,0,0,9,11,1564,1846,17,14,9,16,1,11,0,0,9,7,7,7,0,0,0,0,0,0,1,0,1,0,7,7,1,0,0,0,1,0,1,0
050,29,071,Missouri,Franklin County,4,16,2645,1200,1445,1179,1420,9,11,1,0,3,5,0,0,8,9,1187,1429,11,11,7,9,4,5,0,0,1187,1441,1167,1416,9,11,1,0,3,5,0,0,7,9,1174,1425,10,11,7,9,4,5,0,0,13,4,12,4,0,0,0,0,0,0,0,0,1,0,13,4,1,0,0,0,0,0,0,0
050,29,071,Missouri,Franklin County,4,17,1939,770,1169,753,1155,8,4,1,1,4,6,1,0,3,3,756,1157,8,5,3,4,6,8,2,0,768,1165,752,1152,8,4,1,1,4,6,1,0,2,2,754,1153,8,5,2,3,5,7,1,0,2,4,1,3,0,0,0,0,0,0,0,0,1,1,2,4,0,0,1,1,1,1,1,0
050,29,071,Missouri,Franklin County,4,18,1686,534,1152,529,1145,3,5,1,0,0,1,0,0,1,1,530,1146,3,5,2,1,0,1,0,0,526,1146,521,1139,3,5,1,0,0,1,0,0,1,1,522,1140,3,5,2,1,0,1,0,0,8,6,8,6,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0
050,29,071,Missouri,Franklin County,5,0,101386,50331,51055,48829,49586,547,400,168,179,176,261,17,28,594,601,49404,50164,772,651,443,447,286,378,36,45,49541,50287,48110,48906,539,390,149,144,172,257,12,22,559,568,48652,49453,750,627,403,395,279,370,28,37,790,768,719,680,8,10,19,35,4,4,5,6,35,33,752,711,22,24,40,52,7,8,8,8
050,29,071,Missouri,Franklin County,5,1,6403,3355,3048,3161,2877,55,47,9,14,10,13,3,2,117,95,3276,2970,127,107,35,33,33,33,5,6,3246,2947,3066,2791,51,45,9,10,10,11,3,2,107,88,3172,2877,117,102,30,26,33,30,4,6,109,101,95,86,4,2,0,4,0,2,0,0,10,7,104,93,10,5,5,7,0,3,1,0
050,29,071,Missouri,Franklin County,5,2,6701,3446,3255,3297,3076,50,40,6,10,16,17,0,2,77,110,3372,3184,95,102,27,36,34,42,1,6,3344,3169,3204,2998,50,40,3,7,16,17,0,2,71,105,3273,3101,92,101,19,30,34,41,1,6,102,86,93,78,0,0,3,3,0,0,0,0,6,5,99,83,3,1,8,6,0,1,0,0
050,29,071,Missouri,Franklin County,5,3,7061,3628,3433,3490,3299,37,38,15,15,16,13,2,2,68,66,3557,3364,73,75,34,32,28,29,4,2,3554,3360,3423,3237,37,37,11,11,16,13,1,2,66,60,3488,3296,71,72,30,25,28,28,3,2,74,73,67,62,0,1,4,4,0,0,1,0,2,6,69,68,2,3,4,7,0,1,1,0
050,29,071,Missouri,Franklin County,5,4,6499,3387,3112,3256,2996,30,26,19,15,19,16,1,3,62,56,3316,3051,57,53,43,37,30,25,4,5,3336,3032,3214,2922,29,26,17,12,18,16,0,0,58,56,3271,2977,55,53,39,34,28,25,2,2,51,80,42,74,1,0,2,3,1,0,1,3,4,0,45,74,2,0,4,3,2,0,2,3
050,29,071,Missouri,Franklin County,5,5,6143,3098,3045,2979,2947,56,26,13,8,10,12,3,3,37,49,3016,2993,68,47,29,29,19,20,4,6,3037,2968,2922,2881,56,24,11,5,10,12,2,2,36,44,2958,2923,68,42,26,23,19,20,3,4,61,77,57,66,0,2,2,3,0,0,1,1,1,5,58,70,0,5,3,6,0,0,1,2
050,29,071,Missouri,Franklin County,5,6,6045,3086,2959,2995,2885,41,17,6,13,15,13,1,2,28,29,3022,2913,48,28,20,26,21,19,3,2,3006,2898,2918,2832,41,14,5,8,14,13,1,2,27,29,2944,2860,48,25,18,21,20,19,3,2,80,61,77,53,0,3,1,5,1,0,0,0,1,0,78,53,0,3,2,5,1,0,0,0
050,29,071,Missouri,Franklin County,5,7,6029,3040,2989,2939,2911,44,16,9,12,13,29,0,1,35,20,2971,2928,52,21,29,24,22,33,1,4,2988,2934,2891,2866,43,15,9,6,13,28,0,1,32,18,2920,2881,51,19,27,17,21,32,1,4,52,55,48,45,1,1,0,6,0,1,0,0,3,2,51,47,1,2,2,7,1,1,0,0
050,29,071,Missouri,Franklin County,5,8,5607,2795,2812,2733,2736,19,18,8,7,11,19,0,3,24,29,2756,2763,21,24,24,26,18,28,1,3,2753,2785,2693,2710,19,18,7,7,11,19,0,2,23,29,2715,2737,20,24,22,26,18,28,1,2,42,27,40,26,0,0,1,0,0,0,0,1,1,0,41,26,1,0,2,0,0,0,0,1
050,29,071,Missouri,Franklin County,5,9,6610,3289,3321,3214,3235,25,24,13,10,10,21,1,2,26,29,3239,3261,30,29,31,30,14,30,2,2,3256,3278,3184,3193,24,24,12,10,10,21,0,2,26,28,3209,3218,29,29,30,29,14,30,1,2,33,43,30,42,1,0,1,0,0,0,1,0,0,1,30,43,1,0,1,1,0,0,1,0
050,29,071,Missouri,Franklin County,5,10,7660,3829,3831,3719,3727,40,20,18,19,20,37,3,6,29,22,3746,3747,42,23,40,37,26,40,4,6,3775,3787,3672,3689,39,20,15,14,20,37,3,6,26,21,3696,3708,41,23,35,31,25,40,4,6,54,44,47,38,1,0,3,5,0,0,0,0,3,1,50,39,1,0,5,6,1,0,0,0
050,29,071,Missouri,Franklin County,5,11,8540,4305,4235,4226,4140,25,34,16,18,14,21,0,0,24,22,4249,4161,28,37,35,38,17,22,2,0,4265,4200,4188,4108,25,33,15,17,13,20,0,0,24,22,4211,4129,28,36,34,37,16,21,2,0,40,35,38,32,0,1,1,1,1,1,0,0,0,0,38,32,0,1,1,1,1,1,0,0
050,29,071,Missouri,Franklin County,5,12,7332,3636,3696,3560,3625,40,27,15,12,3,13,0,0,18,19,3577,3643,41,30,32,28,3,14,1,0,3606,3671,3531,3604,40,27,14,11,3,13,0,0,18,16,3548,3619,41,28,31,26,3,14,1,0,30,25,29,21,0,0,1,1,0,0,0,0,0,3,29,24,0,2,1,2,0,0,0,0
050,29,071,Missouri,Franklin County,5,13,5944,2869,3075,2809,3028,29,7,9,13,9,9,1,1,12,17,2821,3045,31,10,18,28,9,9,2,1,2848,3057,2790,3011,29,7,9,13,8,9,1,1,11,16,2801,3027,31,9,18,27,8,9,1,1,21,18,19,17,0,0,0,0,1,0,0,0,1,1,20,18,0,1,0,1,1,0,1,0
050,29,071,Missouri,Franklin County,5,14,4785,2303,2482,2263,2436,18,22,8,4,2,5,0,1,12,14,2275,2450,18,24,20,13,2,8,0,1,2297,2462,2257,2418,18,22,8,4,2,5,0,0,12,13,2269,2431,18,23,20,13,2,8,0,0,6,20,6,18,0,0,0,0,0,0,0,1,0,1,6,19,0,1,0,0,0,0,0,1
050,29,071,Missouri,Franklin County,5,15,3595,1685,1910,1651,1871,19,18,1,7,2,6,1,0,11,8,1661,1879,20,19,11,15,3,6,1,0,1675,1903,1642,1864,19,18,1,7,2,6,0,0,11,8,1652,1872,20,19,11,15,3,6,0,0,10,7,9,7,0,0,0,0,0,0,1,0,0,0,9,7,0,0,0,0,0,0,1,0
050,29,071,Missouri,Franklin County,5,16,2697,1209,1488,1189,1457,8,12,1,1,3,8,0,0,8,10,1196,1467,10,14,7,9,4,8,0,0,1197,1483,1179,1452,8,12,1,1,3,8,0,0,6,10,1184,1462,9,14,6,9,4,8,0,0,12,5,10,5,0,0,0,0,0,0,0,0,2,0,12,5,1,0,1,0,0,0,0,0
050,29,071,Missouri,Franklin County,5,17,1986,811,1175,794,1159,8,3,1,1,3,7,1,0,4,5,798,1163,8,3,5,5,3,9,1,1,806,1170,790,1155,8,3,1,1,3,7,1,0,3,4,793,1159,8,3,4,5,3,8,1,0,5,5,4,4,0,0,0,0,0,0,0,0,1,1,5,4,0,0,1,0,0,1,0,1
050,29,071,Missouri,Franklin County,5,18,1749,560,1189,554,1181,3,5,1,0,0,2,0,0,2,1,556,1182,3,5,3,1,0,3,0,0,552,1183,546,1175,3,5,1,0,0,2,0,0,2,1,548,1176,3,5,3,1,0,3,0,0,8,6,8,6,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0
050,29,071,Missouri,Franklin County,6,0,101757,50487,51270,48911,49732,566,436,189,184,182,271,17,27,622,620,49514,50331,809,684,461,461,302,380,30,48,49661,50455,48164,49009,557,425,164,148,179,267,12,21,585,585,48733,49573,784,657,415,409,295,371,25,41,826,815,747,723,9,11,25,36,3,4,5,6,37,35,781,758,25,27,46,52,7,9,5,7
050,29,071,Missouri,Franklin County,6,1,6376,3329,3047,3112,2875,69,51,11,11,13,13,2,1,122,96,3231,2971,144,109,36,32,37,31,3,2,3221,2934,3016,2778,66,49,10,6,13,11,2,1,114,89,3127,2867,138,104,31,24,36,28,3,2,108,113,96,97,3,2,1,5,0,2,0,0,8,7,104,104,6,5,5,8,1,3,0,0
050,29,071,Missouri,Franklin County,6,2,6654,3444,3210,3281,3024,49,45,9,13,14,16,2,3,89,109,3367,3127,98,112,30,37,35,38,3,6,3332,3117,3182,2938,48,45,7,11,14,16,2,3,79,104,3259,3036,93,110,23,34,33,36,3,6,112,93,99,86,1,0,2,2,0,0,0,0,10,5,108,91,5,2,7,3,2,2,0,0
050,29,071,Missouri,Franklin County,6,3,7014,3606,3408,3459,3267,38,39,16,14,20,14,2,2,71,72,3529,3338,78,76,36,33,33,30,2,4,3517,3336,3378,3206,38,38,11,10,20,14,1,2,69,66,3446,3271,77,71,30,26,33,30,1,4,89,72,81,61,0,1,5,4,0,0,1,0,2,6,83,67,1,5,6,7,0,0,1,0
050,29,071,Missouri,Franklin County,6,4,6507,3372,3135,3250,3005,30,35,17,17,12,15,1,2,62,61,3309,3065,61,64,38,39,23,28,3,3,3327,3050,3212,2926,29,35,15,14,12,15,0,0,59,60,3268,2985,59,63,34,36,23,28,2,1,45,85,38,79,1,0,2,3,0,0,1,2,3,1,41,80,2,1,4,3,0,0,1,2
050,29,071,Missouri,Franklin County,6,5,6246,3152,3094,3039,3005,39,26,14,9,13,6,2,3,45,45,3082,3048,57,46,33,25,24,16,3,5,3094,3006,2986,2926,39,24,13,6,12,6,2,1,42,43,3027,2967,55,44,30,21,23,15,3,3,58,88,53,79,0,2,1,3,1,0,0,2,3,2,55,81,2,2,3,4,1,1,0,2
050,29,071,Missouri,Franklin County,6,6,6065,3068,2997,2968,2916,44,20,12,10,15,19,2,3,27,29,2995,2944,52,30,22,23,22,25,5,4,2991,2941,2895,2867,43,19,11,6,15,19,1,3,26,27,2921,2893,50,28,21,18,22,25,4,4,77,56,73,49,1,1,1,4,0,0,1,0,1,2,74,51,2,2,1,5,0,0,1,0
050,29,071,Missouri,Franklin County,6,7,6110,3100,3010,2994,2929,46,19,10,14,16,23,0,1,34,24,3026,2951,54,24,28,30,24,26,2,3,3047,2952,2948,2884,45,16,7,7,16,22,0,1,31,22,2977,2904,51,21,24,21,24,25,2,3,53,58,46,45,1,3,3,7,0,1,0,0,3,2,49,47,3,3,4,9,0,1,0,0
050,29,071,Missouri,Franklin County,6,8,5468,2738,2730,2668,2654,27,16,10,7,12,18,0,3,21,32,2688,2683,30,23,23,26,19,26,0,5,2690,2700,2622,2628,27,16,9,6,12,18,0,2,20,30,2641,2655,30,22,21,24,19,26,0,4,48,30,46,26,0,0,1,1,0,0,0,1,1,2,47,28,0,1,2,2,0,0,0,1
050,29,071,Missouri,Franklin County,6,9,6450,3180,3270,3103,3180,28,26,13,14,10,22,0,1,26,27,3128,3206,29,29,30,34,18,26,1,3,3144,3223,3068,3133,27,26,13,14,10,22,0,1,26,27,3093,3159,28,29,30,34,18,26,1,3,36,47,35,47,1,0,0,0,0,0,0,0,0,0,35,47,1,0,0,0,0,0,0,0
050,29,071,Missouri,Franklin County,6,10,7385,3687,3698,3586,3583,38,20,17,15,15,48,3,6,28,26,3614,3607,38,23,39,37,20,50,4,7,3634,3657,3540,3548,37,20,13,10,15,48,2,6,27,25,3567,3571,37,22,34,32,20,50,3,7,53,41,46,35,1,0,4,5,0,0,1,0,1,1,47,36,1,1,5,5,0,0,1,0
050,29,071,Missouri,Franklin County,6,11,8424,4225,4199,4133,4102,24,36,22,20,20,20,1,0,25,21,4157,4123,28,36,43,37,22,22,1,2,4179,4157,4094,4065,24,34,18,19,19,19,1,0,23,20,4117,4085,27,34,38,36,20,21,1,1,46,42,39,37,0,2,4,1,1,1,0,0,2,1,40,38,1,2,5,1,2,1,0,1
050,29,071,Missouri,Franklin County,6,12,7584,3755,3829,3673,3757,44,25,13,11,2,17,0,0,23,19,3695,3776,46,27,34,27,3,18,0,0,3724,3807,3643,3738,44,25,12,10,2,17,0,0,23,17,3665,3755,46,26,33,25,3,18,0,0,31,22,30,19,0,0,1,1,0,0,0,0,0,2,30,21,0,1,1,2,0,0,0,0
050,29,071,Missouri,Franklin County,6,13,6123,2993,3130,2937,3070,29,14,12,15,8,11,1,1,6,19,2943,3089,32,15,15,33,9,11,1,1,2968,3110,2914,3052,29,14,12,15,7,11,1,1,5,17,2919,3069,31,14,14,32,8,11,1,1,25,20,23,18,0,0,0,0,1,0,0,0,1,2,24,20,1,1,1,1,1,0,0,0
050,29,071,Missouri,Franklin County,6,14,4981,2392,2589,2347,2542,17,22,8,4,4,6,0,1,16,14,2363,2556,17,25,23,15,5,7,0,1,2381,2566,2336,2521,17,22,8,4,4,6,0,0,16,13,2352,2534,17,25,23,14,5,6,0,0,11,23,11,21,0,0,0,0,0,0,0,1,0,1,11,22,0,0,0,1,0,1,0,1
050,29,071,Missouri,Franklin County,6,15,3780,1763,2017,1722,1975,24,20,2,8,2,5,1,0,12,9,1733,1983,25,22,14,15,2,5,1,1,1753,2008,1713,1966,24,20,2,8,2,5,0,0,12,9,1724,1974,25,22,14,15,2,5,0,1,10,9,9,9,0,0,0,0,0,0,1,0,0,0,9,9,0,0,0,0,0,0,1,0
050,29,071,Missouri,Franklin County,6,16,2787,1269,1518,1247,1486,8,14,1,1,3,8,0,0,10,9,1257,1494,8,14,11,10,3,9,0,0,1261,1512,1241,1480,8,14,1,1,3,8,0,0,8,9,1249,1488,8,14,9,10,3,9,0,0,8,6,6,6,0,0,0,0,0,0,0,0,2,0,8,6,0,0,2,0,0,0,0,0
050,29,071,Missouri,Franklin County,6,17,1994,838,1156,825,1141,6,2,1,0,3,6,0,0,3,7,828,1148,6,3,3,6,3,7,1,1,830,1151,817,1137,6,2,1,0,3,6,0,0,3,6,820,1143,6,2,3,5,3,7,1,1,8,5,8,4,0,0,0,0,0,0,0,0,0,1,8,5,0,1,0,1,0,0,0,0
050,29,071,Missouri,Franklin County,6,18,1809,576,1233,567,1221,6,6,1,1,0,4,0,0,2,1,569,1222,6,6,3,2,0,5,0,0,568,1228,559,1216,6,6,1,1,0,4,0,0,2,1,561,1217,6,6,3,2,0,5,0,0,8,5,8,5,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0
050,29,071,Missouri,Franklin County,7,0,102084,50686,51398,49038,49837,600,454,191,189,185,276,20,29,652,613,49665,50423,849,718,495,458,301,387,46,47,49800,50548,48240,49089,590,443,161,146,182,272,15,23,612,575,48829,49638,827,690,438,394,295,379,40,39,886,850,798,748,10,11,30,43,3,4,5,6,40,38,836,785,22,28,57,64,6,8,6,8
050,29,071,Missouri,Franklin County,7,1,6319,3305,3014,3081,2853,75,49,10,11,17,13,2,1,120,87,3199,2939,149,106,38,34,42,27,2,1,3199,2901,2984,2754,73,48,8,5,17,11,2,1,115,82,3098,2835,144,102,33,24,42,25,2,1,106,113,97,99,2,1,2,6,0,2,0,0,5,5,101,104,5,4,5,10,0,2,0,0
050,29,071,Missouri,Franklin County,7,2,6647,3430,3217,3258,3026,43,47,7,12,18,16,2,2,102,114,3358,3138,98,115,32,36,39,40,5,5,3304,3117,3146,2937,41,45,6,9,18,16,2,2,91,108,3235,3043,93,111,25,30,37,40,5,4,126,100,112,89,2,2,1,3,0,0,0,0,11,6,123,95,5,4,7,6,2,0,0,1
050,29,071,Missouri,Franklin County,7,3,6944,3567,3377,3418,3234,39,44,18,12,16,12,2,2,74,73,3492,3304,78,86,39,32,30,26,6,4,3464,3297,3328,3166,38,43,13,8,16,12,1,2,68,66,3396,3230,75,81,30,25,30,25,5,4,103,80,90,68,1,1,5,4,0,0,1,0,6,7,96,74,3,5,9,7,0,1,1,0
050,29,071,Missouri,Franklin County,7,4,6372,3311,3061,3189,2938,35,29,14,20,10,13,1,2,62,59,3249,2993,62,62,39,37,22,24,2,4,3267,2990,3154,2873,34,29,12,17,10,13,0,1,57,57,3210,2926,60,60,33,34,21,24,1,3,44,71,35,65,1,0,2,3,0,0,1,1,5,2,39,67,2,2,6,3,1,0,1,1
050,29,071,Missouri,Franklin County,7,5,6257,3128,3129,3009,3027,39,32,18,15,13,5,2,3,47,47,3053,3071,56,56,37,32,24,13,5,5,3059,3023,2946,2932,39,31,15,10,12,5,2,1,45,44,2988,2973,56,53,32,26,23,13,5,3,69,106,63,95,0,1,3,5,1,0,0,2,2,3,65,98,0,3,5,6,1,0,0,2
050,29,071,Missouri,Franklin County,7,6,6102,3122,2980,3017,2898,52,24,7,10,12,20,4,4,30,24,3045,2922,61,31,21,22,19,26,9,4,3046,2911,2944,2839,51,22,7,5,12,20,3,3,29,22,2971,2861,60,28,20,16,19,25,8,3,76,69,73,59,1,2,0,5,0,0,1,1,1,2,74,61,1,3,1,6,0,1,1,1
050,29,071,Missouri,Franklin County,7,7,6195,3151,3044,3043,2964,49,15,13,14,16,24,0,2,30,25,3073,2986,54,22,31,30,22,29,2,3,3091,2989,2991,2920,48,14,9,6,16,23,0,2,27,24,3018,2941,53,21,25,22,22,27,1,3,60,55,52,44,1,1,4,8,0,1,0,0,3,1,55,45,1,1,6,8,0,2,1,0
050,29,071,Missouri,Franklin County,7,8,5460,2768,2692,2680,2623,38,12,14,7,13,17,0,2,23,31,2703,2652,42,18,29,24,18,25,0,4,2714,2668,2631,2602,38,12,10,6,13,17,0,2,22,29,2653,2629,42,18,24,21,18,25,0,4,54,24,49,21,0,0,4,1,0,0,0,0,1,2,50,23,0,0,5,3,0,0,0,0
050,29,071,Missouri,Franklin County,7,9,6277,3091,3186,3012,3093,24,29,13,12,9,24,1,3,32,25,3042,3115,27,33,37,30,14,30,3,5,3054,3142,2976,3052,23,29,13,12,9,24,1,2,32,23,3006,3072,26,32,37,28,14,30,3,4,37,44,36,41,1,0,0,0,0,0,0,1,0,2,36,43,1,1,0,2,0,0,0,1
050,29,071,Missouri,Franklin County,7,10,7137,3540,3597,3446,3474,38,28,13,13,16,51,1,5,26,26,3468,3498,41,30,33,35,21,55,3,6,3488,3554,3401,3436,37,28,9,9,16,51,0,5,25,25,3422,3459,40,30,28,30,21,55,2,6,52,43,45,38,1,0,4,4,0,0,1,0,1,1,46,39,1,0,5,5,0,0,1,0
050,29,071,Missouri,Franklin County,7,11,8352,4176,4176,4079,4080,29,33,21,18,18,24,3,1,26,20,4103,4099,34,37,43,33,19,26,4,1,4127,4129,4037,4040,29,31,17,15,17,23,3,1,24,19,4059,4058,33,35,38,29,18,25,4,1,49,47,42,40,0,2,4,3,1,1,0,0,2,1,44,41,1,2,5,4,1,1,0,0
050,29,071,Missouri,Franklin County,7,12,7838,3889,3949,3805,3862,40,33,10,15,7,19,0,0,27,20,3832,3881,41,35,35,30,8,21,1,2,3861,3926,3777,3841,40,32,10,14,7,19,0,0,27,20,3804,3860,41,34,35,29,8,21,1,2,28,23,28,21,0,1,0,1,0,0,0,0,0,0,28,21,0,1,0,1,0,0,0,0
050,29,071,Missouri,Franklin County,7,13,6242,3086,3156,3029,3103,28,13,17,12,5,8,0,1,7,19,3035,3122,29,14,24,29,5,8,0,2,3056,3136,3001,3086,28,13,16,12,4,8,0,1,7,16,3007,3102,29,13,23,28,4,8,0,1,30,20,28,17,0,0,1,0,1,0,0,0,0,3,28,20,0,1,1,1,1,0,0,1
050,29,071,Missouri,Franklin County,7,14,5215,2486,2729,2433,2677,21,21,8,8,7,9,1,1,16,13,2447,2689,22,24,23,18,8,11,2,1,2471,2707,2419,2657,21,21,8,8,7,9,1,0,15,12,2432,2668,22,23,22,17,8,11,2,0,15,22,14,20,0,0,0,0,0,0,0,1,1,1,15,21,0,1,1,1,0,0,0,1
050,29,071,Missouri,Franklin County,7,15,3970,1878,2092,1836,2052,24,20,3,6,1,4,1,0,13,10,1848,2061,25,22,14,15,3,5,1,0,1866,2078,1825,2039,24,20,3,6,1,4,0,0,13,9,1837,2047,25,22,14,15,3,4,0,0,12,14,11,13,0,0,0,0,0,0,1,0,0,1,11,14,0,0,0,0,0,1,1,0
050,29,071,Missouri,Franklin County,7,16,2847,1270,1577,1245,1536,10,17,1,3,3,10,0,0,11,11,1255,1547,12,18,11,13,3,11,1,0,1265,1571,1241,1530,10,17,1,3,3,10,0,0,10,11,1250,1541,11,18,10,13,3,11,1,0,5,6,4,6,0,0,0,0,0,0,0,0,1,0,5,6,1,0,1,0,0,0,0,0
